Frame 667, Green Left Cheek: 118.01612903225806, Green Right Cheek: 109.6230788611741
Frame 668, Green Left Cheek: 117.99308755760369, Green Right Cheek: 109.72562358276645
Frame 669, Green Left Cheek: 118.07066052227343, Green Right Cheek: 109.74502393550013
Frame 670, Green Left Cheek: 117.99462365591398, Green Right Cheek: 109.54900478710003
Frame 671, Green Left Cheek: 117.88197644649257, Green Right Cheek: 109.61048122952884
Frame 672, Green Left Cheek: 117.86175115207374, Green Right Cheek: 109.48954396573444
Frame 673, Green Left Cheek: 117.8699436763953, Green Right Cheek: 109.53615520282187
Frame 674, Green Left Cheek: 117.8020993343574, Green Right Cheek: 109.39380196523054
Frame 675, Green Left Cheek: 117.79467485919099, Green Right Cheek: 109.32375913328295
Frame 676, Green Left Cheek: 117.82616487455198, Green Right Cheek: 109.29428067523305
Frame 677, Green Left Cheek: 117.82334869431644, Green Right Cheek: 109.28218694885362
Frame 678, Green Left Cheek: 117.8489503328213, Green Right Cheek: 109.26782564877803
Frame 679, Green Left Cheek: 117.9531490015361, Green Right Cheek: 109.27412446460066
Frame 680, Green Left Cheek: 118.02969790066564, Green Right Cheek: 109.15998992189468
Frame 681, Green Left Cheek: 117.96927803379417, Green Right Cheek: 109.21038044847569
Frame 682, Green Left Cheek: 118.06605222734255, Green Right Cheek: 109.26732174351221
Frame 683, Green Left Cheek: 118.08934971838198, Green Right Cheek: 109.201562106324
Frame 684, Green Left Cheek: 118.15335381464413, Green Right Cheek: 109.30839002267574
Frame 685, Green Left Cheek: 118.2342549923195, Green Right Cheek: 109.29805996472663
Frame 686, Green Left Cheek: 118.28648233486943, Green Right Cheek: 109.2214663643235
Frame 687, Green Left Cheek: 118.14541730670763, Green Right Cheek: 109.1604938271605
Frame 688, Green Left Cheek: 118.08934971838198, Green Right Cheek: 109.1305114638448
Frame 689, Green Left Cheek: 118.20660522273425, Green Right Cheek: 109.08893927941547
Frame 690, Green Left Cheek: 118.10087045570917, Green Right Cheek: 109.11186696900982
Frame 691, Green Left Cheek: 118.11213517665131, Green Right Cheek: 109.00881834215167
Frame 692, Green Left Cheek: 118.10829493087557, Green Right Cheek: 109.00604686318972
Frame 693, Green Left Cheek: 118.11725550435227, Green Right Cheek: 109.01864449483497
Frame 694, Green Left Cheek: 118.18663594470046, Green Right Cheek: 109.12219702695893
Frame 695, Green Left Cheek: 118.2552483358935, Green Right Cheek: 109.09448223733938
Frame 696, Green Left Cheek: 118.23323092677931, Green Right Cheek: 109.17258755353994
Frame 697, Green Left Cheek: 118.24807987711213, Green Right Cheek: 109.17989417989418
Frame 698, Green Left Cheek: 118.36072708653354, Green Right Cheek: 109.24918115394306
Frame 699, Green Left Cheek: 118.31182795698925, Green Right Cheek: 109.27261274880323
Frame 700, Green Left Cheek: 118.19918074756785, Green Right Cheek: 109.2010582010582
Frame 701, Green Left Cheek: 118.05248335893498, Green Right Cheek: 109.16956412194507
Frame 702, Green Left Cheek: 117.99487967229902, Green Right Cheek: 109.2063492063492
Frame 703, Green Left Cheek: 118.06067588325652, Green Right Cheek: 109.26480221718317
Frame 704, Green Left Cheek: 117.74065540194573, Green Right Cheek: 109.49004787100026
Frame 705, Green Left Cheek: 117.63492063492063, Green Right Cheek: 109.61929957168053
Frame 706, Green Left Cheek: 117.46927803379417, Green Right Cheek: 109.71176618795667
Frame 707, Green Left Cheek: 117.42396313364056, Green Right Cheek: 109.69916855631142
Frame 708, Green Left Cheek: 117.39298515104967, Green Right Cheek: 109.81557067271353
Frame 709, Green Left Cheek: 117.34587813620071, Green Right Cheek: 109.8241370622323
Frame 710, Green Left Cheek: 117.33102918586789, Green Right Cheek: 109.9302091206853
Frame 711, Green Left Cheek: 117.31643625192012, Green Right Cheek: 109.86999244142102
Frame 712, Green Left Cheek: 117.28673835125448, Green Right Cheek: 109.94608213655833
Frame 713, Green Left Cheek: 117.30133128520225, Green Right Cheek: 109.96422272612749
Frame 714, Green Left Cheek: 117.41065028161802, Green Right Cheek: 109.90123456790124
Frame 715, Green Left Cheek: 117.45570916538658, Green Right Cheek: 109.81128747795414
Frame 716, Green Left Cheek: 117.4511008704557, Green Right Cheek: 109.69816074577979
Frame 717, Green Left Cheek: 117.28494623655914, Green Right Cheek: 109.60317460317461
Frame 718, Green Left Cheek: 117.35407066052227, Green Right Cheek: 109.42328042328042
Frame 719, Green Left Cheek: 117.32130056323605, Green Right Cheek: 109.28974552784076
Frame 720, Green Left Cheek: 117.28520225294419, Green Right Cheek: 109.24414210128496
Frame 721, Green Left Cheek: 117.28929851510496, Green Right Cheek: 109.15822625346435
Frame 722, Green Left Cheek: 117.31336405529954, Green Right Cheek: 109.0854119425548
Frame 723, Green Left Cheek: 117.2642089093702, Green Right Cheek: 109.10153691106072
Frame 724, Green Left Cheek: 117.26779313876088, Green Right Cheek: 109.00025195263291
Frame 725, Green Left Cheek: 117.31362007168458, Green Right Cheek: 108.95641219450744
Frame 726, Green Left Cheek: 117.26856118791602, Green Right Cheek: 108.97404887881078
Frame 727, Green Left Cheek: 117.26676907322069, Green Right Cheek: 108.99370118417737
Frame 728, Green Left Cheek: 117.3015873015873, Green Right Cheek: 109.01284958427816
Frame 729, Green Left Cheek: 117.38069636456733, Green Right Cheek: 108.99697656840515
Frame 730, Green Left Cheek: 117.4357398873528, Green Right Cheek: 109.04358780549256
Frame 731, Green Left Cheek: 117.48668714797748, Green Right Cheek: 109.03880070546737
Frame 732, Green Left Cheek: 117.4531490015361, Green Right Cheek: 108.91433610481229
Frame 733, Green Left Cheek: 117.37685611879161, Green Right Cheek: 108.81809019904259
Frame 734, Green Left Cheek: 117.40834613415258, Green Right Cheek: 108.81078357268834
Frame 735, Green Left Cheek: 117.4715821812596, Green Right Cheek: 108.77651801461326
Frame 736, Green Left Cheek: 117.42268305171531, Green Right Cheek: 108.713529856387
Frame 737, Green Left Cheek: 117.50742447516642, Green Right Cheek: 108.6787603930461
Frame 738, Green Left Cheek: 117.4705581157194, Green Right Cheek: 108.71756109851349
Frame 739, Green Left Cheek: 117.56938044034818, Green Right Cheek: 108.75107079868985
Frame 740, Green Left Cheek: 117.40706605222734, Green Right Cheek: 108.71151423532376
Frame 741, Green Left Cheek: 117.55171530977982, Green Right Cheek: 108.70748299319727
Frame 742, Green Left Cheek: 117.61904761904762, Green Right Cheek: 108.7382212144117
Frame 743, Green Left Cheek: 117.65463389656938, Green Right Cheek: 108.75409423028471
Frame 744, Green Left Cheek: 117.69457245263698, Green Right Cheek: 108.78054925673973
Frame 745, Green Left Cheek: 117.65335381464413, Green Right Cheek: 108.81582262534643
Frame 746, Green Left Cheek: 117.76164874551971, Green Right Cheek: 108.81557067271353
Frame 747, Green Left Cheek: 117.76625704045058, Green Right Cheek: 108.88536155202821
Frame 748, Green Left Cheek: 117.75780849974399, Green Right Cheek: 108.75736961451247
Frame 749, Green Left Cheek: 117.6136712749616, Green Right Cheek: 108.71428571428571
Frame 750, Green Left Cheek: 117.60957501280082, Green Right Cheek: 108.67069790879314
Frame 751, Green Left Cheek: 117.54070660522274, Green Right Cheek: 108.65910808767951
Frame 752, Green Left Cheek: 117.50256016385049, Green Right Cheek: 108.63038548752834
Frame 753, Green Left Cheek: 117.45033282130056, Green Right Cheek: 108.52003023431595
Frame 754, Green Left Cheek: 117.59549411162314, Green Right Cheek: 108.54875283446712
Frame 755, Green Left Cheek: 117.54147465437788, Green Right Cheek: 108.59763164525069
Frame 756, Green Left Cheek: 117.63927291346646, Green Right Cheek: 108.58352229780802
Frame 757, Green Left Cheek: 117.59984639016898, Green Right Cheek: 108.57243638196019
Frame 758, Green Left Cheek: 117.6989247311828, Green Right Cheek: 108.74930713025951
Frame 759, Green Left Cheek: 117.66922683051715, Green Right Cheek: 108.83169564121945
Frame 760, Green Left Cheek: 117.74807987711213, Green Right Cheek: 108.90778533635677
Frame 761, Green Left Cheek: 117.74807987711213, Green Right Cheek: 108.96775006298816
Frame 762, Green Left Cheek: 117.73041474654377, Green Right Cheek: 109.05139833711262
Frame 763, Green Left Cheek: 117.76548899129544, Green Right Cheek: 109.09800957420005
Frame 764, Green Left Cheek: 117.84383000512032, Green Right Cheek: 109.21390778533636
Frame 765, Green Left Cheek: 117.72119815668202, Green Right Cheek: 109.02494331065759
Frame 766, Green Left Cheek: 117.62826420890937, Green Right Cheek: 108.95867976820358
Frame 767, Green Left Cheek: 117.5463389656938, Green Right Cheek: 108.9848828420257
Frame 768, Green Left Cheek: 117.49411162314388, Green Right Cheek: 108.91282438901486
Frame 769, Green Left Cheek: 117.4615975422427, Green Right Cheek: 108.86192995716806
Frame 770, Green Left Cheek: 117.41013824884793, Green Right Cheek: 108.78760393046107
Frame 771, Green Left Cheek: 117.33666154633896, Green Right Cheek: 108.72134038800705
Frame 772, Green Left Cheek: 117.38453661034306, Green Right Cheek: 108.78231292517007
Frame 773, Green Left Cheek: 117.36507936507937, Green Right Cheek: 108.77097505668934
Frame 774, Green Left Cheek: 117.28750640040963, Green Right Cheek: 108.71982867220963
Frame 775, Green Left Cheek: 117.28725038402457, Green Right Cheek: 108.79264298311918
Frame 776, Green Left Cheek: 117.30568356374808, Green Right Cheek: 108.88284202569916
Frame 777, Green Left Cheek: 117.34152585765489, Green Right Cheek: 108.96573444192492
Frame 778, Green Left Cheek: 117.37378392217101, Green Right Cheek: 109.04257999496095
Frame 779, Green Left Cheek: 117.39093701996927, Green Right Cheek: 109.04308390022676
Frame 780, Green Left Cheek: 117.43906810035843, Green Right Cheek: 109.06903502141597
Frame 781, Green Left Cheek: 117.43958013312852, Green Right Cheek: 109.22549760644999
Frame 782, Green Left Cheek: 117.41705069124424, Green Right Cheek: 109.1055681531872
Frame 783, Green Left Cheek: 117.28725038402457, Green Right Cheek: 109.00403124212649
Frame 784, Green Left Cheek: 117.23348694316437, Green Right Cheek: 108.98841017888637
Frame 785, Green Left Cheek: 117.26804915514593, Green Right Cheek: 108.9501133786848
Frame 786, Green Left Cheek: 117.12621607782899, Green Right Cheek: 108.92718568909045
Frame 787, Green Left Cheek: 117.12903225806451, Green Right Cheek: 108.80171327790376
Frame 788, Green Left Cheek: 117.13773681515617, Green Right Cheek: 108.74200050390526
Frame 789, Green Left Cheek: 117.17639528929851, Green Right Cheek: 108.80171327790376
Frame 790, Green Left Cheek: 117.19610855094726, Green Right Cheek: 108.7034517510708
Frame 791, Green Left Cheek: 117.22887864823349, Green Right Cheek: 108.72310405643739
Frame 792, Green Left Cheek: 117.30363543266769, Green Right Cheek: 108.70244394053918
Frame 793, Green Left Cheek: 117.37275985663082, Green Right Cheek: 108.69967246157722
Frame 794, Green Left Cheek: 117.37250384024577, Green Right Cheek: 108.77047115142354
Frame 795, Green Left Cheek: 117.47695852534562, Green Right Cheek: 108.7742504409171
Frame 796, Green Left Cheek: 117.48899129544291, Green Right Cheek: 108.74023683547493
Frame 797, Green Left Cheek: 117.51715309779826, Green Right Cheek: 108.82111363063744
Frame 798, Green Left Cheek: 117.57962109575013, Green Right Cheek: 108.8793146888385
Frame 799, Green Left Cheek: 117.56861239119304, Green Right Cheek: 108.77828168304359
Frame 800, Green Left Cheek: 117.44777265745007, Green Right Cheek: 108.68984630889393
Frame 801, Green Left Cheek: 117.27163338453661, Green Right Cheek: 108.65608465608466
Frame 802, Green Left Cheek: 117.43087557603687, Green Right Cheek: 108.6230788611741
Frame 803, Green Left Cheek: 117.36047107014849, Green Right Cheek: 108.50970017636685
Frame 804, Green Left Cheek: 117.35560675883256, Green Right Cheek: 108.55051650289745
Frame 805, Green Left Cheek: 117.31490015360983, Green Right Cheek: 108.43033509700176
Frame 806, Green Left Cheek: 117.40168970814132, Green Right Cheek: 108.45830183925422
Frame 807, Green Left Cheek: 117.43113159242192, Green Right Cheek: 108.42806752330561
Frame 808, Green Left Cheek: 117.40296979006656, Green Right Cheek: 108.34315948601663
Frame 809, Green Left Cheek: 117.45775729646698, Green Right Cheek: 108.33988410178887
Frame 810, Green Left Cheek: 117.5652841781874, Green Right Cheek: 108.4222726127488
Frame 811, Green Left Cheek: 117.65591397849462, Green Right Cheek: 108.34441924918116
Frame 812, Green Left Cheek: 117.76241679467486, Green Right Cheek: 108.33408919123205
Frame 813, Green Left Cheek: 117.8010752688172, Green Right Cheek: 108.47417485512723
Frame 814, Green Left Cheek: 117.92549923195085, Green Right Cheek: 108.46006550768456
Frame 815, Green Left Cheek: 118.0673323092678, Green Right Cheek: 108.52481733434115
Frame 816, Green Left Cheek: 118.14772145417307, Green Right Cheek: 108.45477450239355
Frame 817, Green Left Cheek: 118.1141833077317, Green Right Cheek: 108.40010078105317
Frame 818, Green Left Cheek: 118.08448540706605, Green Right Cheek: 108.35374149659864
Frame 819, Green Left Cheek: 118.02278545826933, Green Right Cheek: 108.29024943310658
Frame 820, Green Left Cheek: 118.0652841781874, Green Right Cheek: 108.21466364323507
Frame 821, Green Left Cheek: 118.03456221198157, Green Right Cheek: 108.27261274880323
Frame 822, Green Left Cheek: 117.98233486943164, Green Right Cheek: 108.13630637440161
Frame 823, Green Left Cheek: 118.04326676907323, Green Right Cheek: 108.16830435878055
Frame 824, Green Left Cheek: 118.12877624167946, Green Right Cheek: 108.19324766943815
Frame 825, Green Left Cheek: 118.1116231438812, Green Right Cheek: 108.24263038548753
Frame 826, Green Left Cheek: 118.19713261648745, Green Right Cheek: 108.27110103300579
Frame 827, Green Left Cheek: 118.18433179723502, Green Right Cheek: 108.28117913832199
Frame 828, Green Left Cheek: 118.18279569892474, Green Right Cheek: 108.44797178130511
Frame 829, Green Left Cheek: 107.67409114183307, Green Right Cheek: 98.89090450995212
Frame 830, Green Left Cheek: 118.30133128520225, Green Right Cheek: 108.61627614008566
Frame 831, Green Left Cheek: 107.69815668202764, Green Right Cheek: 98.9896699420509
Frame 832, Green Left Cheek: 107.73911930363543, Green Right Cheek: 98.95590828924162
Frame 833, Green Left Cheek: 118.39605734767025, Green Right Cheek: 108.65003779289493
Frame 834, Green Left Cheek: 107.77444956477214, Green Right Cheek: 98.88662131519274
Frame 835, Green Left Cheek: 118.25038402457757, Green Right Cheek: 108.52658100277148
Frame 836, Green Left Cheek: 107.7452636968766, Green Right Cheek: 98.81758629377677
Frame 837, Green Left Cheek: 107.63338453661034, Green Right Cheek: 98.78306878306879
Frame 838, Green Left Cheek: 107.6594982078853, Green Right Cheek: 98.78584026203073
Frame 839, Green Left Cheek: 107.69226830517152, Green Right Cheek: 98.79667422524565
Frame 840, Green Left Cheek: 107.70122887864824, Green Right Cheek: 98.7785336356765
Frame 841, Green Left Cheek: 107.74039938556068, Green Right Cheek: 98.84756865709247
Frame 842, Green Left Cheek: 107.68561187916026, Green Right Cheek: 98.82842025699169
Frame 843, Green Left Cheek: 107.74987199180748, Green Right Cheek: 98.91131267321744
Frame 844, Green Left Cheek: 107.77854582693293, Green Right Cheek: 98.9392794154699
Frame 845, Green Left Cheek: 107.79595494111624, Green Right Cheek: 98.90123456790124
Frame 846, Green Left Cheek: 107.86917562724014, Green Right Cheek: 98.95993953136811
Frame 847, Green Left Cheek: 107.88504864311317, Green Right Cheek: 99.01284958427816
Frame 848, Green Left Cheek: 107.85074244751664, Green Right Cheek: 99.11463844797179
Frame 849, Green Left Cheek: 107.87429595494112, Green Right Cheek: 99.13429075333838
Frame 850, Green Left Cheek: 108.01536098310292, Green Right Cheek: 99.11766187956664
Frame 851, Green Left Cheek: 108.03968253968254, Green Right Cheek: 99.22474174855127
Frame 852, Green Left Cheek: 107.97567844342038, Green Right Cheek: 99.11690602166793
Frame 853, Green Left Cheek: 107.81362007168458, Green Right Cheek: 99.04333585285966
Frame 854, Green Left Cheek: 107.79928315412187, Green Right Cheek: 99.02721088435374
Frame 855, Green Left Cheek: 107.70660522273425, Green Right Cheek: 99.01763668430335
Frame 856, Green Left Cheek: 107.74679979518689, Green Right Cheek: 98.98815822625346
Frame 857, Green Left Cheek: 107.61674347158218, Green Right Cheek: 98.97883597883597
Frame 858, Green Left Cheek: 107.631592421915, Green Right Cheek: 99.04056437389771
Frame 859, Green Left Cheek: 107.54557091653867, Green Right Cheek: 98.97430083144368
Frame 860, Green Left Cheek: 107.53251408090118, Green Right Cheek: 98.97152935248174
Frame 861, Green Left Cheek: 107.52201740911418, Green Right Cheek: 98.94179894179894
Frame 862, Green Left Cheek: 107.39068100358423, Green Right Cheek: 98.87200806248426
Frame 863, Green Left Cheek: 107.45519713261649, Green Right Cheek: 98.96371882086167
Frame 864, Green Left Cheek: 107.4800307219662, Green Right Cheek: 98.92038296800202
Frame 865, Green Left Cheek: 107.41756272401433, Green Right Cheek: 98.89115646258503
Frame 866, Green Left Cheek: 107.35355862775218, Green Right Cheek: 98.92894935752079
Frame 867, Green Left Cheek: 107.40245775729646, Green Right Cheek: 98.92668178382463
Frame 868, Green Left Cheek: 107.33717357910906, Green Right Cheek: 98.78987150415722
Frame 869, Green Left Cheek: 107.25294418842806, Green Right Cheek: 98.8296800201562
Frame 870, Green Left Cheek: 107.21454173067076, Green Right Cheek: 98.8092718568909
Frame 871, Green Left Cheek: 107.24859190988224, Green Right Cheek: 98.66490299823633
Frame 872, Green Left Cheek: 107.2273425499232, Green Right Cheek: 98.763920382968
Frame 873, Green Left Cheek: 107.14848950332821, Green Right Cheek: 98.71604938271605
Frame 874, Green Left Cheek: 107.10880696364568, Green Right Cheek: 98.71453766691862
Frame 875, Green Left Cheek: 107.14464925755249, Green Right Cheek: 98.81078357268834
Frame 876, Green Left Cheek: 107.12647209421402, Green Right Cheek: 98.74880322499371
Frame 877, Green Left Cheek: 107.1804915514593, Green Right Cheek: 98.75157470395565
Frame 878, Green Left Cheek: 107.19457245263698, Green Right Cheek: 98.78054925673973
Frame 879, Green Left Cheek: 107.28469022017408, Green Right Cheek: 98.75485008818342
Frame 880, Green Left Cheek: 107.2741935483871, Green Right Cheek: 98.78584026203073
Frame 881, Green Left Cheek: 118.22094214029698, Green Right Cheek: 108.7031997984379
Frame 882, Green Left Cheek: 118.30875576036867, Green Right Cheek: 108.74703955656337
Frame 883, Green Left Cheek: 118.2905785970302, Green Right Cheek: 108.69942050894431
Frame 884, Green Left Cheek: 118.28801843317973, Green Right Cheek: 108.61174099269337
Frame 885, Green Left Cheek: 118.22964669738863, Green Right Cheek: 108.62534643487024
Frame 886, Green Left Cheek: 107.52406554019457, Green Right Cheek: 98.8392542202066
Frame 887, Green Left Cheek: 107.47747055811573, Green Right Cheek: 98.93827160493827
Frame 888, Green Left Cheek: 107.54557091653867, Green Right Cheek: 98.88183421516754
Frame 889, Green Left Cheek: 107.57270865335381, Green Right Cheek: 98.90249433106575
Frame 890, Green Left Cheek: 107.59011776753712, Green Right Cheek: 98.99672461577224
Frame 891, Green Left Cheek: 118.34434203789043, Green Right Cheek: 108.80599647266314
Frame 892, Green Left Cheek: 118.35535074244751, Green Right Cheek: 108.83597883597884
Frame 893, Green Left Cheek: 107.6699948796723, Green Right Cheek: 99.05240614764425
Frame 894, Green Left Cheek: 107.71198156682027, Green Right Cheek: 99.05971277399848
Frame 895, Green Left Cheek: 107.83410138248848, Green Right Cheek: 99.18190980095741
Frame 896, Green Left Cheek: 107.88760880696364, Green Right Cheek: 99.19400352733686
Frame 897, Green Left Cheek: 107.88120839733743, Green Right Cheek: 99.26278659611992
Frame 898, Green Left Cheek: 107.94444444444444, Green Right Cheek: 99.31872008062484
Frame 899, Green Left Cheek: 108.05888376856119, Green Right Cheek: 99.1703199798438
Frame 900, Green Left Cheek: 108.01024065540194, Green Right Cheek: 99.07634164777022
Frame 901, Green Left Cheek: 107.94086021505376, Green Right Cheek: 99.00831443688587
Frame 902, Green Left Cheek: 107.93394777265745, Green Right Cheek: 99.04484756865709
Frame 903, Green Left Cheek: 107.9715821812596, Green Right Cheek: 99.02066011589821
Frame 904, Green Left Cheek: 107.94162826420892, Green Right Cheek: 99.03754094230284
Frame 905, Green Left Cheek: 107.95801331285202, Green Right Cheek: 99.02141597379692
Frame 906, Green Left Cheek: 108.03020993343574, Green Right Cheek: 99.04635928445452
Frame 907, Green Left Cheek: 107.98924731182795, Green Right Cheek: 99.04006046863189
Frame 908, Green Left Cheek: 108.04173067076293, Green Right Cheek: 99.05165028974552
Frame 909, Green Left Cheek: 108.05760368663594, Green Right Cheek: 99.0650037792895
Frame 910, Green Left Cheek: 108.09779825908858, Green Right Cheek: 99.09423028470647
Frame 911, Green Left Cheek: 108.15514592933948, Green Right Cheek: 99.09145880574452
Frame 912, Green Left Cheek: 108.19047619047619, Green Right Cheek: 99.1657848324515
Frame 913, Green Left Cheek: 108.18407578084998, Green Right Cheek: 99.20433358528597
Frame 914, Green Left Cheek: 108.26702508960574, Green Right Cheek: 99.21214411690602
Frame 915, Green Left Cheek: 108.30312339989759, Green Right Cheek: 99.16855631141345
Frame 916, Green Left Cheek: 108.27086533538146, Green Right Cheek: 99.11866969009826
Frame 917, Green Left Cheek: 108.20046082949308, Green Right Cheek: 99.0650037792895
Frame 918, Green Left Cheek: 108.1415770609319, Green Right Cheek: 98.95086923658353
Frame 919, Green Left Cheek: 108.17613927291346, Green Right Cheek: 98.99269337364575
Frame 920, Green Left Cheek: 108.14797747055812, Green Right Cheek: 99.00579491055682
Frame 921, Green Left Cheek: 108.05504352278545, Green Right Cheek: 98.96573444192492
Frame 922, Green Left Cheek: 108.03097798259088, Green Right Cheek: 99.01612496850592
Frame 923, Green Left Cheek: 108.06963645673324, Green Right Cheek: 99.02242378432855
Frame 924, Green Left Cheek: 108.01484895033282, Green Right Cheek: 99.01914840010078
Frame 925, Green Left Cheek: 108.08320532514081, Green Right Cheek: 99.02418745275888
Frame 926, Green Left Cheek: 108.00025601638505, Green Right Cheek: 99.06223230032754
Frame 927, Green Left Cheek: 107.96799795186892, Green Right Cheek: 99.09649785840261
Frame 928, Green Left Cheek: 107.98079877112136, Green Right Cheek: 99.05694129503654
Frame 929, Green Left Cheek: 107.94060419866871, Green Right Cheek: 99.10909549004788
Frame 930, Green Left Cheek: 107.868407578085, Green Right Cheek: 98.99067775258251
Frame 931, Green Left Cheek: 107.87096774193549, Green Right Cheek: 98.89266817838246
Frame 932, Green Left Cheek: 107.75857654889913, Green Right Cheek: 98.91836734693878
Frame 933, Green Left Cheek: 107.78520225294419, Green Right Cheek: 98.96649029982363
Frame 934, Green Left Cheek: 107.6405529953917, Green Right Cheek: 98.7684555303603
Frame 935, Green Left Cheek: 107.6436251920123, Green Right Cheek: 98.78281683043588
Frame 936, Green Left Cheek: 107.5384024577573, Green Right Cheek: 98.80700428319476
Frame 937, Green Left Cheek: 107.50716845878136, Green Right Cheek: 98.68959435626103
Frame 938, Green Left Cheek: 107.46979006656426, Green Right Cheek: 98.7039556563366
Frame 939, Green Left Cheek: 107.44444444444444, Green Right Cheek: 98.67699672461578
Frame 940, Green Left Cheek: 107.40040962621607, Green Right Cheek: 98.66943814562862
Frame 941, Green Left Cheek: 107.43241167434716, Green Right Cheek: 98.68606701940035
Frame 942, Green Left Cheek: 118.28878648233487, Green Right Cheek: 108.5482489292013
Frame 943, Green Left Cheek: 107.4447004608295, Green Right Cheek: 98.68732678256488
Frame 944, Green Left Cheek: 118.43753200204813, Green Right Cheek: 108.4872763920383
Frame 945, Green Left Cheek: 107.57322068612392, Green Right Cheek: 98.78180901990426
Frame 946, Green Left Cheek: 107.63389656938044, Green Right Cheek: 98.8440413202318
Frame 947, Green Left Cheek: 107.49283154121864, Green Right Cheek: 98.7792894935752
Frame 948, Green Left Cheek: 107.59703020993344, Green Right Cheek: 98.82564877802973
Frame 949, Green Left Cheek: 107.59984639016898, Green Right Cheek: 98.79692617787856
Frame 950, Green Left Cheek: 107.58320532514081, Green Right Cheek: 98.80549256739732
Frame 951, Green Left Cheek: 107.57373271889401, Green Right Cheek: 98.82514487276391
Frame 952, Green Left Cheek: 107.6136712749616, Green Right Cheek: 98.77147896195515
Frame 953, Green Left Cheek: 107.6879160266257, Green Right Cheek: 98.8543713781809
Frame 954, Green Left Cheek: 107.74884792626727, Green Right Cheek: 98.85865457294028
Frame 955, Green Left Cheek: 107.79441884280594, Green Right Cheek: 99.01738473167045
Frame 956, Green Left Cheek: 107.83768561187917, Green Right Cheek: 98.92894935752079
Frame 957, Green Left Cheek: 107.88018433179724, Green Right Cheek: 99.04308390022676
Frame 958, Green Left Cheek: 107.86175115207374, Green Right Cheek: 99.0750818846057
Frame 959, Green Left Cheek: 107.91397849462365, Green Right Cheek: 99.05694129503654
Frame 960, Green Left Cheek: 107.95340501792114, Green Right Cheek: 99.09700176366843
Frame 961, Green Left Cheek: 107.9805427547363, Green Right Cheek: 99.13000755857898
Frame 962, Green Left Cheek: 107.93753200204813, Green Right Cheek: 99.11514235323759
Frame 963, Green Left Cheek: 107.78033794162826, Green Right Cheek: 99.04157218442933
Frame 964, Green Left Cheek: 107.77675371223758, Green Right Cheek: 99.00100781053162
Frame 965, Green Left Cheek: 107.78341013824885, Green Right Cheek: 99.0246913580247
Frame 966, Green Left Cheek: 107.77956989247312, Green Right Cheek: 98.96094734189973
Frame 967, Green Left Cheek: 107.75832053251408, Green Right Cheek: 99.00881834215167
Frame 968, Green Left Cheek: 107.7442396313364, Green Right Cheek: 99.00680272108843
Frame 969, Green Left Cheek: 118.43548387096774, Green Right Cheek: 108.668430335097
Frame 970, Green Left Cheek: 107.88197644649257, Green Right Cheek: 99.17913832199547
Frame 971, Green Left Cheek: 107.88223246287762, Green Right Cheek: 99.1907281431091
Frame 972, Green Left Cheek: 108.02432155657962, Green Right Cheek: 99.23784328546233
Frame 973, Green Left Cheek: 108.04761904761905, Green Right Cheek: 99.22801713277904
Frame 974, Green Left Cheek: 108.1126472094214, Green Right Cheek: 99.22247417485512
Frame 975, Green Left Cheek: 108.1909882232463, Green Right Cheek: 99.28369866465104
Frame 976, Green Left Cheek: 108.16769073220686, Green Right Cheek: 99.37011841773746
Frame 977, Green Left Cheek: 108.17178699436764, Green Right Cheek: 99.42328042328042
Frame 978, Green Left Cheek: 108.31464413722479, Green Right Cheek: 99.42529604434367
Frame 979, Green Left Cheek: 108.26164874551971, Green Right Cheek: 99.27110103300579
Frame 980, Green Left Cheek: 108.12083973374295, Green Right Cheek: 99.25900730662636
Frame 981, Green Left Cheek: 108.11827956989248, Green Right Cheek: 99.21894683799445
Frame 982, Green Left Cheek: 108.15975422427036, Green Right Cheek: 99.06727135298564
Frame 983, Green Left Cheek: 108.11443932411674, Green Right Cheek: 99.16351725875535
Frame 984, Green Left Cheek: 108.01510496671787, Green Right Cheek: 99.08264046359284
Frame 985, Green Left Cheek: 108.06272401433692, Green Right Cheek: 99.14210128495843
Frame 986, Green Left Cheek: 108.11930363543267, Green Right Cheek: 99.11942554799698
Frame 987, Green Left Cheek: 108.07322068612392, Green Right Cheek: 99.14588057445201
Frame 988, Green Left Cheek: 108.11623143881208, Green Right Cheek: 99.15973796926178
Frame 989, Green Left Cheek: 108.16820276497695, Green Right Cheek: 99.25497606449987
Frame 990, Green Left Cheek: 108.18509984639017, Green Right Cheek: 99.21693121693121
Frame 991, Green Left Cheek: 108.16077828981055, Green Right Cheek: 99.25170068027211
Frame 992, Green Left Cheek: 108.23809523809524, Green Right Cheek: 99.22952884857646
Frame 993, Green Left Cheek: 108.21915002560164, Green Right Cheek: 99.29805996472663
Frame 994, Green Left Cheek: 108.26523297491039, Green Right Cheek: 99.29327286470144
Frame 995, Green Left Cheek: 108.3499743983615, Green Right Cheek: 99.45754598135551
Frame 996, Green Left Cheek: 108.42293906810036, Green Right Cheek: 99.42504409171076
Frame 997, Green Left Cheek: 108.3883768561188, Green Right Cheek: 99.39103048626858
Frame 998, Green Left Cheek: 108.35381464413723, Green Right Cheek: 99.376669186193
Frame 999, Green Left Cheek: 108.357910906298, Green Right Cheek: 99.35802469135803
